code,industry
sh.601688,资本市场服务
sh.601689,汽车制造业
sh.601696,资本市场服务
sh.601698,电信、广播电视和卫星传输服务
sh.601699,煤炭开采和洗选业
sh.601700,金属制品业
sh.601702,有色金属冶炼和压延加工业
sh.601717,专用设备制造业
sh.601718,纺织服装、服饰业
sh.601727,通用设备制造业
sh.601728,电信、广播电视和卫星传输服务
sh.601766,铁路、船舶、航空航天和其他运输设备制造业
sh.601777,汽车制造业
sh.601778,电力、热力生产和供应业
sh.601788,资本市场服务
sh.601789,土木工程建筑业
sh.601798,专用设备制造业
sh.601799,汽车制造业
sh.601800,土木工程建筑业
sh.601801,新闻和出版业
sh.601808,开采专业及辅助性活动
sh.601811,新闻和出版业
sh.601816,铁路运输业
sh.601818,货币金融服务
sh.601825,货币金融服务
sh.601827,生态保护和环境治理业
sh.601828,商务服务业
sh.601838,货币金融服务
sh.601857,石油和天然气开采业
sh.601858,新闻和出版业
sh.601860,货币金融服务
sh.601865,非金属矿物制品业
sh.601866,水上运输业
sh.601868,土木工程建筑业
sh.601869,计算机、通信和其他电子设备制造业
sh.601872,水上运输业
sh.601877,电气机械和器材制造业
sh.601878,资本市场服务
sh.601880,水上运输业
sh.601881,资本市场服务
sh.601882,通用设备制造业
sh.601886,建筑装饰、装修和其他建筑业
sh.601888,商务服务业
sh.601890,铁路、船舶、航空航天和其他运输设备制造业
sh.601898,煤炭开采和洗选业
sh.601899,有色金属矿采选业
sh.601900,新闻和出版业
sh.601901,资本市场服务
sh.601908,电气机械和器材制造业
sh.601916,货币金融服务
sh.601918,煤炭开采和洗选业
sh.601919,水上运输业
sh.601921,新闻和出版业
sh.601928,新闻和出版业
sh.601929,电信、广播电视和卫星传输服务
sh.601933,零售业
sh.601939,货币金融服务
sh.601949,新闻和出版业
sh.601952,农副食品加工业
sh.601956,通用设备制造业
sh.601958,有色金属矿采选业
sh.601963,货币金融服务
sh.601965,专业技术服务业
sh.601966,橡胶和塑料制品业
sh.601968,金属制品业
sh.601969,黑色金属矿采选业
sh.601975,水上运输业
sh.601985,电力、热力生产和供应业
sh.601988,货币金融服务
sh.601990,资本市场服务
sh.601991,电力、热力生产和供应业
sh.601992,非金属矿物制品业
sh.601995,资本市场服务
sh.601996,木材加工和木、竹、藤、棕、草制品业
sh.601997,货币金融服务
sh.601998,货币金融服务
sh.601999,新闻和出版业
sh.603000,互联网和相关服务
sh.603001,皮革、毛皮、羽毛及其制品和制鞋业
sh.603002,计算机、通信和其他电子设备制造业
sh.603004,化学原料和化学制品制造业
sh.603005,计算机、通信和其他电子设备制造业
sh.603006,汽车制造业
sh.603007,土木工程建筑业
sh.603008,家具制造业
sh.603009,汽车制造业
sh.603010,化学原料和化学制品制造业
sh.603011,通用设备制造业
sh.603012,专用设备制造业
sh.603013,汽车制造业
sh.603014,专用设备制造业
sh.603015,仪器仪表制造业
sh.603016,电气机械和器材制造业
sh.603017,专业技术服务业
sh.603018,专业技术服务业
sh.603019,计算机、通信和其他电子设备制造业
sh.603020,食品制造业
sh.603021,非金属矿物制品业
sh.603022,木材加工和木、竹、藤、棕、草制品业
sh.603023,计算机、通信和其他电子设备制造业
sh.603025,计算机、通信和其他电子设备制造业
sh.603026,化学原料和化学制品制造业
sh.603027,食品制造业
sh.603028,金属制品业
sh.603029,专用设备制造业
sh.603030,建筑装饰、装修和其他建筑业
sh.603031,电气机械和器材制造业
sh.603032,专用设备制造业
sh.603033,橡胶和塑料制品业
sh.603035,汽车制造业
sh.603036,专用设备制造业
sh.603037,汽车制造业
sh.603038,其他制造业
sh.603039,软件和信息技术服务业
sh.603040,汽车制造业
sh.603041,化学原料和化学制品制造业
sh.603042,计算机、通信和其他电子设备制造业
sh.603043,食品制造业
sh.603045,电气机械和器材制造业
sh.603048,汽车制造业
sh.603049,橡胶和塑料制品业
sh.603050,电气机械和器材制造业
sh.603051,橡胶和塑料制品业
sh.603052,计算机、通信和其他电子设备制造业
sh.603053,燃气生产和供应业
sh.603055,纺织业
sh.603057,农副食品加工业
sh.603058,印刷和记录媒介复制业
sh.603059,其他制造业
sh.603060,专业技术服务业
sh.603061,专用设备制造业
sh.603062,化学原料和化学制品制造业
sh.603063,电气机械和器材制造业
sh.603065,化学原料和化学制品制造业
sh.603066,装卸搬运和仓储业
sh.603067,化学原料和化学制品制造业
sh.603068,计算机、通信和其他电子设备制造业
sh.603069,道路运输业
sh.603070,电气机械和器材制造业
sh.603071,批发业
sh.603072,计算机、通信和其他电子设备制造业
sh.603073,纺织业
sh.603075,电气机械和器材制造业
sh.603076,专用设备制造业
sh.603077,化学原料和化学制品制造业
sh.603078,化学原料和化学制品制造业
sh.603079,食品制造业
sh.603080,燃气生产和供应业
sh.603081,专用设备制造业
sh.603082,通用设备制造业
sh.603083,计算机、通信和其他电子设备制造业
sh.603085,汽车制造业
sh.603086,化学原料和化学制品制造业
sh.603087,医药制造业
sh.603088,通用设备制造业
sh.603089,汽车制造业
sh.603090,通用设备制造业
sh.603091,造纸和纸制品业
sh.603092,通用设备制造业
sh.603093,资本市场服务
sh.603095,专用设备制造业
sh.603096,新闻和出版业
sh.603097,电气机械和器材制造业
sh.603098,建筑装饰、装修和其他建筑业
sh.603099,公共设施管理业
sh.603100,仪器仪表制造业
sh.603101,零售业
sh.603102,食品制造业
sh.603103,广播、电视、电影和录音制作业
sh.603105,电力、热力生产和供应业
sh.603106,计算机、通信和其他电子设备制造业
sh.603107,汽车制造业
sh.603108,批发业
sh.603109,电气机械和器材制造业
sh.603110,化学原料和化学制品制造业
sh.603111,铁路、船舶、航空航天和其他运输设备制造业
sh.603112,金属制品业
sh.603113,化学原料和化学制品制造业
sh.603115,计算机、通信和其他电子设备制造业
sh.603116,皮革、毛皮、羽毛及其制品和制鞋业
sh.603117,水上运输业
sh.603118,计算机、通信和其他电子设备制造业
sh.603119,非金属矿物制品业
sh.603120,化学原料和化学制品制造业
sh.603121,汽车制造业
sh.603122,批发业
sh.603123,零售业
sh.603124,计算机、通信和其他电子设备制造业
sh.603125,化学原料和化学制品制造业
sh.603126,专业技术服务业
sh.603127,研究和试验发展
sh.603128,多式联运和运输代理业
sh.603129,铁路、船舶、航空航天和其他运输设备制造业
sh.603130,纺织业
sh.603131,通用设备制造业
sh.603132,有色金属矿采选业
sh.603135,专用设备制造业
sh.603136,公共设施管理业
sh.603137,建筑装饰、装修和其他建筑业
sh.603138,软件和信息技术服务业
sh.603139,医药制造业
sh.603150,电气机械和器材制造业
sh.603151,农副食品加工业
sh.603153,专业技术服务业
sh.603155,化学原料和化学制品制造业
sh.603156,酒、饮料和精制茶制造业
sh.603158,汽车制造业
sh.603159,橡胶和塑料制品业
sh.603160,计算机、通信和其他电子设备制造业
sh.603161,汽车制造业
sh.603162,水上运输业
sh.603163,建筑安装业
sh.603165,造纸和纸制品业
sh.603166,汽车制造业
sh.603167,水上运输业
sh.603168,医药制造业
sh.603169,专用设备制造业
sh.603170,食品制造业
sh.603171,互联网和相关服务
sh.603172,化学原料和化学制品制造业
sh.603173,通用设备制造业
sh.603175,计算机、通信和其他电子设备制造业
sh.603176,土木工程建筑业
sh.603177,生态保护和环境治理业
sh.603178,汽车制造业
sh.603179,汽车制造业
sh.603180,家具制造业
sh.603181,化学原料和化学制品制造业
sh.603182,农副食品加工业
sh.603183,专业技术服务业
sh.603185,电气机械和器材制造业
sh.603186,计算机、通信和其他电子设备制造业
sh.603187,通用设备制造业
sh.603188,化学原料和化学制品制造业
sh.603189,软件和信息技术服务业
sh.603190,汽车制造业
sh.603191,电气机械和器材制造业
sh.603192,化学原料和化学制品制造业
sh.603193,化学原料和化学制品制造业
sh.603194,通用设备制造业
sh.603195,电气机械和器材制造业
sh.603196,纺织服装、服饰业
sh.603197,汽车制造业
sh.603198,酒、饮料和精制茶制造业
sh.603199,公共设施管理业
sh.603200,生态保护和环境治理业
sh.603201,通用设备制造业
sh.603202,汽车制造业
sh.603203,专用设备制造业
sh.603205,专用设备制造业
sh.603206,软件和信息技术服务业
sh.603207,医药制造业
sh.603208,木材加工和木、竹、藤、棕、草制品业
sh.603209,水上运输业
sh.603210,汽车制造业
sh.603211,汽车制造业
sh.603212,橡胶和塑料制品业
sh.603213,化学原料和化学制品制造业
sh.603214,零售业
sh.603215,电气机械和器材制造业
sh.603216,木材加工和木、竹、藤、棕、草制品业
sh.603217,化学原料和化学制品制造业
sh.603218,通用设备制造业
sh.603219,电气机械和器材制造业
sh.603220,软件和信息技术服务业
sh.603221,橡胶和塑料制品业
sh.603222,专用设备制造业
sh.603223,燃气生产和供应业
sh.603225,化学纤维制造业
sh.603226,木材加工和木、竹、藤、棕、草制品业
sh.603227,化学原料和化学制品制造业
sh.603228,计算机、通信和其他电子设备制造业
sh.603229,医药制造业
sh.603230,新闻和出版业
sh.603231,农副食品加工业
sh.603232,软件和信息技术服务业
sh.603233,零售业
sh.603235,食品制造业
sh.603236,计算机、通信和其他电子设备制造业
sh.603237,食品制造业
sh.603238,纺织业
sh.603239,汽车制造业
sh.603248,通用设备制造业
sh.603255,化学原料和化学制品制造业
sh.603256,非金属矿物制品业
sh.603257,专业技术服务业
sh.603258,互联网和相关服务
sh.603259,研究和试验发展
sh.603260,化学原料和化学制品制造业
sh.603261,铁路、船舶、航空航天和其他运输设备制造业
sh.603262,食品制造业
sh.603266,橡胶和塑料制品业
sh.603267,计算机、通信和其他电子设备制造业
sh.603268,铁路、船舶、航空航天和其他运输设备制造业
sh.603269,通用设备制造业
sh.603270,通用设备制造业
sh.603271,有色金属冶炼和压延加工业
sh.603272,文教、工美、体育和娱乐用品制造业
sh.603273,专用设备制造业
sh.603275,仪器仪表制造业
sh.603276,化学原料和化学制品制造业
sh.603277,通用设备制造业
sh.603278,金属制品业
sh.603279,通用设备制造业
sh.603280,专用设备制造业
sh.603281,化学原料和化学制品制造业
sh.603282,专用设备制造业
sh.603283,专用设备制造业
sh.603284,造纸和纸制品业
sh.603285,化学原料和化学制品制造业
sh.603286,汽车制造业
sh.603288,食品制造业
sh.603289,专用设备制造业
sh.603290,计算机、通信和其他电子设备制造业
sh.603291,水的生产和供应业
sh.603293,计算机、通信和其他电子设备制造业
sh.603296,计算机、通信和其他电子设备制造业
sh.603297,仪器仪表制造业
sh.603298,通用设备制造业
sh.603299,化学原料和化学制品制造业
sh.603300,租赁业
sh.603301,医药制造业
sh.603303,电气机械和器材制造业
sh.603305,汽车制造业
sh.603306,汽车制造业
sh.603307,纺织业
sh.603308,通用设备制造业
sh.603309,专用设备制造业
sh.603310,化学原料和化学制品制造业
sh.603311,专用设备制造业
sh.603312,电气机械和器材制造业
sh.603313,家具制造业
sh.603315,生态保护和环境治理业
sh.603316,土木工程建筑业
sh.603317,食品制造业
sh.603318,燃气生产和供应业
sh.603319,汽车制造业
sh.603320,通用设备制造业
sh.603321,通用设备制造业
sh.603322,软件和信息技术服务业
sh.603323,货币金融服务
sh.603324,专用设备制造业
sh.603325,通用设备制造业
sh.603326,家具制造业
sh.603327,计算机、通信和其他电子设备制造业
sh.603328,计算机、通信和其他电子设备制造业
sh.603329,商务服务业
sh.603330,橡胶和塑料制品业
sh.603331,通用设备制造业
sh.603332,化学纤维制造业
sh.603333,电气机械和器材制造业
sh.603334,废弃资源综合利用业
sh.603335,汽车制造业
sh.603336,农副食品加工业
sh.603337,专用设备制造业
sh.603338,专用设备制造业
sh.603339,金属制品业
sh.603341,计算机、通信和其他电子设备制造业
sh.603344,电气机械和器材制造业
sh.603345,农副食品加工业
sh.603348,汽车制造业
sh.603350,电气机械和器材制造业
sh.603351,石油、煤炭及其他燃料加工业
sh.603352,汽车制造业
sh.603353,零售业
sh.603355,电气机械和器材制造业
sh.603356,通用设备制造业
sh.603357,专业技术服务业
sh.603358,汽车制造业
sh.603359,土木工程建筑业
sh.603360,化学原料和化学制品制造业
sh.603363,农副食品加工业
sh.603365,纺织业
sh.603366,电气机械和器材制造业
